28.416340040609676,-81.58203400718435
28.416366645332708,-81.58131527208053
28.416366645332708,-81.58093439840042
28.416372693830315,-81.58026919336316
28.41678721888789,-81.57993929885589
28.41738641016584,-81.58019142650329
28.41770723559809,-81.58062326215469
28.417820467871522,-81.58074127935134
28.4180162650586,-81.58070104621612
28.41826867776555,-81.58054547809326
28.41852108987079,-81.58044355415069
28.418745193572107,-81.58038990997039
28.419089604651635,-81.58026652835571
28.41929247640708,-81.58034967683517
28.419379758321792,-81.58083783887588
28.419339655829354,-81.58104168676101
28.419327860975745,-81.58135550521575
28.419398630077655,-81.58151107333862
28.419153296988792,-81.58181148074829
28.4189999635196,-81.58191876910888
28.418790014255464,-81.58197241328918
28.418709808808718,-81.58198045991622
28.418496630151566,-81.58221211890037
28.41837868061734,-81.58222284773643
28.418244217988033,-81.58226844528969
28.41797765121812,-81.58235695818718
28.41749465518017,-81.58214548930425
28.417206855362455,-81.58208648070593
28.416904900614472,-81.58212403163213
28.41634816929062,-81.58204356536169
