28.41782255729786,-81.58073732957143
28.417657426861926,-81.58054689273138
28.41763147777001,-81.58030281171102
28.41766214487796,-81.57970736130972
28.417447474935813,-81.5789831648757
28.417581938576895,-81.57849232062597
28.418242459246457,-81.5780846248557
28.418631689377108,-81.57757232672526
28.418690467045497,-81.57665352172052
28.419582159640655,-81.57657305545007
28.419893542587356,-81.57761911696588
28.420443178432663,-81.57813410109674
28.42046912683552,-81.5784506017605
28.420117643383836,-81.57862762755548
28.42002092625619,-81.57893339938317
28.42018369405438,-81.57904336995279
28.420313436323028,-81.57924721783792
28.420171899294818,-81.57951007432138
28.420056310581426,-81.57951812094842
28.419874670919715,-81.57957444733773
28.419589236535984,-81.58007602042352
28.419334373230686,-81.58044895523892
28.41927539894664,-81.58030679816113
28.419089039992983,-81.58026120060788
28.418607807760182,-81.58040603989468
28.41801570039425,-81.58066889637814
28.417850570259496,-81.5807144939314
