28.365182996853264,-81.5960914189551
28.363502538152925,-81.59617724964357
28.362709503457246,-81.59690681049562
28.36159546851867,-81.59662786075808
28.360991241288115,-81.59594121525026
28.35991495301327,-81.59536185810305
28.358838653824822,-81.59389200756289
28.35707312187376,-81.59337702343203
28.355543599868184,-81.59364524433352
28.35408685578021,-81.59332337925173
28.353303192499506,-81.59299078533388
28.352481756104595,-81.59293714115358
28.35241566324486,-81.59125271389223
28.35287831239904,-81.59005108425356
28.352906637791957,-81.58947172710634
28.35342593532309,-81.5884739453528
28.35437010614523,-81.58722940036989
28.35612624154101,-81.5855557019446
28.357455085689747,-81.58492110039953
28.358757989772524,-81.58552191521886
28.35989093684532,-81.58666990067724
28.360617904847846,-81.58716342713598
28.36197122458253,-81.58666990067724
28.364048222098507,-81.5864660527921
28.365398248686258,-81.5876891401029
28.366210144517833,-81.58952377106908
28.367522381623477,-81.59106872346166
28.36814545255279,-81.59171245362523
28.36824929735198,-81.59339688088659
28.36777727471861,-81.59460923936132
28.3670220341376,-81.59576795365575
28.36575699412201,-81.59608981873754
28.365160787987854,-81.59609305980825
